SECONDS,NANOSECONDS,NDX,DIAG,REMARK,DATE,TIME,H2O,CO2,CH4,CAVITY_P,CAVITY_T,LASER_PHASE_P,LASER_T,RESIDUAL,RING_DOWN_TIME,THERMAL_ENCLOSURE_T,PHASE_ERROR,LASER_T_SHIFT,INPUT_VOLTAGE,CHK
1691075820,187036991,17063826,0,"""""",2025-11-30,09:17:00,16464.0973,597.84082,1936.6809,40.632,55.001,26.1621,51.028,0.00267026,11.289,54.5032,21.59,0.15088,24.1349,25
1691075880,187036991,17063827,0,"""""",2025-11-30,09:18:00,16455.5487,598.82618,1936.61687,40.6268,55.001,26.1626,51.028,0.00265118,11.2881,54.506,-75.72,0.15088,24.1389,50
1691075940,187036991,17063828,0,"""""",2025-11-30,09:19:00,16459.1008,599.13934,1935.79705,40.6285,55.001,26.1576,51.028,0.00266657,11.2887,54.4977,53.25,0.15088,24.135,47
1691076000,187036991,17063829,0,"""""",2025-11-30,09:20:00,16457.1536,599.71221,1935.82924,40.6294,55.001,26.1563,51.028,0.00267863,11.2884,54.4951,56.16,0.15088,24.1341,60
1691076060,187036991,17063830,0,"""""",2025-11-30,09:21:00,16454.7291,599.65394,1936.21842,40.6272,55.001,26.1566,51.028,0.00266861,11.2884,54.4991,34.42,0.15088,24.1339,222
1691076120,187036991,17063831,0,"""""",2025-11-30,09:22:00,16460.8442,600.67537,1936.3146,40.6265,55.001,26.164,51.028,0.00265126,11.2897,54.4983,50.13,0.15088,24.1344,217
1691076180,187036991,17063832,0,"""""",2025-11-30,09:23:00,16463.0152,600.78807,1936.96713,40.6277,55.001,26.1584,51.028,0.00265466,11.2891,54.4954,75.99,0.15088,24.1351,152
1691076240,187036991,17063833,0,"""""",2025-11-30,09:24:00,16460.4811,601.85758,1936.73728,40.626,55.001,26.1599,51.028,0.00267557,11.289,54.5007,-79.15,0.15088,24.1334,93
1691076300,187036991,17063834,0,"""""",2025-11-30,09:25:00,16461.7145,600.86054,1936.85755,40.6241,55.001,26.1606,51.028,0.00266143,11.2885,54.4967,56.99,0.15088,24.1361,20
1691076360,187036991,17063835,0,"""""",2025-11-30,09:26:00,16461.1709,601.68881,1936.83178,40.6245,55.001,26.1646,51.028,0.00267192,11.2896,54.5002,-33.07,0.15088,24.1352,177
1691076420,187036991,17063836,0,"""""",2025-11-30,09:27:00,16460.5905,601.98926,1935.57806,40.6313,55.001,26.1612,51.028,0.00265693,11.2905,54.4979,2.16,0.15088,24.1338,17
1691076480,187036991,17063837,0,"""""",2025-11-30,09:28:00,16460.4546,602.53668,1936.54095,40.6246,55.001,26.164,51.028,0.00265556,11.2884,54.4969,-14.95,0.15088,24.1372,164
1691076540,187036991,17063838,0,"""""",2025-11-30,09:29:00,16460.9768,601.55009,1936.64639,40.629,55.001,26.1615,51.028,0.00265031,11.2885,54.5021,33.43,0.15088,24.1348,28
1691076600,187036991,17063839,0,"""""",2025-11-30,09:30:00,16456.0072,604.10989,1936.54293,40.6305,55.001,26.1602,51.028,0.00267588,11.2887,54.5009,26.96,0.15088,24.1348,246
1691076660,187036991,17063840,0,"""""",2025-11-30,09:31:00,16462.2197,603.16801,1936.34721,40.6224,55.001,26.1539,51.028,0.00265683,11.2906,54.4989,-35.06,0.15088,24.1342,105
1691076720,187036991,17063841,0,"""""",2025-11-30,09:32:00,16459.4478,603.20095,1936.44993,40.6301,55.001,26.1617,51.028,0.00265726,11.2895,54.4977,-37.4,0.15088,24.1359,32
1691076780,187036991,17063842,0,"""""",2025-11-30,09:33:00,16457.2074,605.24675,1936.21505,40.6305,55.001,26.1581,51.028,0.0026572,11.2863,54.4939,-25.33,0.15088,24.1329,76
1691076840,187036991,17063843,0,"""""",2025-11-30,09:34:00,16461.695,604.08155,1936.20781,40.6249,55.001,26.1575,51.028,0.00265475,11.2884,54.4931,-5.66,0.15088,24.1336,86
1691076900,187036991,17063844,0,"""""",2025-11-30,09:35:00,16464.4292,604.40038,1936.03477,40.627,55.001,26.156,51.028,0.00264867,11.2907,54.4957,-10.24,0.15088,24.1337,169
1691076960,187036991,17063845,0,"""""",2025-11-30,09:36:00,16461.5276,605.83133,1936.5047,40.629,55.001,26.1573,51.028,0.00266397,11.2902,54.496,-13.75,0.15088,24.1361,16
1691077020,187036991,17063846,0,"""""",2025-11-30,09:37:00,16457.0683,604.98722,1936.48212,40.6266,55.001,26.1605,51.028,0.002659,11.2888,54.4968,17.47,0.15088,24.1386,131
1691077080,187036991,17063847,0,"""""",2025-11-30,09:38:00,16457.0617,606.53135,1936.64045,40.6277,55.001,26.1581,51.028,0.00265221,11.2877,54.4994,-41.85,0.15088,24.1344,134
1691077140,187036991,17063848,0,"""""",2025-11-30,09:39:00,16460.8336,606.78081,1936.22699,40.624,55.001,26.1591,51.028,0.00266458,11.2906,54.493,-5.88,0.15088,24.1368,152
1691077200,187036991,17063849,0,"""""",2025-11-30,09:40:00,16460.9591,605.2755,1936.67636,40.6281,55.001,26.1599,51.028,0.0026645,11.2901,54.5018,73.49,0.15088,24.1332,168
1691077260,187036991,17063850,0,"""""",2025-11-30,09:41:00,16460.7412,606.54668,1936.24783,40.6292,55.001,26.1613,51.028,0.00267161,11.2891,54.4995,59.31,0.15088,24.1353,50
1691077320,187036991,17063851,0,"""""",2025-11-30,09:42:00,16454.4612,607.00533,1936.52592,40.6331,55.001,26.1599,51.028,0.00264907,11.2896,54.4996,-19.95,0.15088,24.1357,154
1691077380,187036991,17063852,0,"""""",2025-11-30,09:43:00,16459.1908,605.25785,1936.4094,40.6249,55.001,26.1547,51.028,0.00265674,11.2902,54.5025,45.76,0.15088,24.1344,247
1691077440,187036991,17063853,0,"""""",2025-11-30,09:44:00,16461.7155,608.24378,1935.8426,40.6331,55.001,26.1611,51.028,0.00265216,11.2895,54.4977,56.79,0.15088,24.1359,233
1691077500,187036991,17063854,0,"""""",2025-11-30,09:45:00,16463.9062,607.83491,1936.0449,40.6319,55.001,26.1628,51.028,0.0026922,11.2899,54.5007,-46.8,0.15088,24.1334,33
1691077560,187036991,17063855,0,"""""",2025-11-30,09:46:00,16459.2985,607.81632,1936.71895,40.6285,55.001,26.1618,51.028,0.00266147,11.2892,54.498,70.95,0.15088,24.1363,92
1691077620,187036991,17063856,0,"""""",2025-11-30,09:47:00,16459.3411,608.04302,1936.47093,40.6292,55.001,26.1666,51.028,0.00264739,11.2887,54.5029,-50.26,0.15088,24.1335,173
1691077680,187036991,17063857,0,"""""",2025-11-30,09:48:00,16463.0668,607.96375,1936.89128,40.6313,55.001,26.1578,51.028,0.00265119,11.2872,54.5028,-32.11,0.15088,24.1343,90
1691077740,187036991,17063858,0,"""""",2025-11-30,09:49:00,16456.2739,608.54027,1936.58543,40.6295,55.001,26.1649,51.028,0.00266273,11.2865,54.5056,46.02,0.15088,24.1357,103
1691077800,187036991,17063859,0,"""""",2025-11-30,09:50:00,16460.9915,609.85571,1936.70633,40.6298,55.001,26.1585,51.028,0.00263705,11.2903,54.4982,56.76,0.15088,24.1366,57
1691077860,187036991,17063860,0,"""""",2025-11-30,09:51:00,16460.8626,609.63872,1936.63488,40.6284,55.001,26.1626,51.028,0.00267032,11.289,54.5013,76.4,0.15088,24.1367,236
1691077920,187036991,17063861,0,"""""",2025-11-30,09:52:00,16461.8721,608.23722,1936.86708,40.6295,55.001,26.1632,51.028,0.00266562,11.2892,54.4977,4.45,0.15088,24.1354,66
1691077980,187036991,17063862,0,"""""",2025-11-30,09:53:00,16460.9681,610.4979,1936.90563,40.6279,55.001,26.1597,51.028,0.00263999,11.2918,54.4994,69.16,0.15088,24.1374,58
1691078040,187036991,17063863,0,"""""",2025-11-30,09:54:00,16459.2232,610.07116,1936.43764,40.6305,55.001,26.1575,51.028,0.00265563,11.2898,54.4982,10.95,0.15088,24.1313,117
1691078100,187036991,17063864,0,"""""",2025-11-30,09:55:00,16458.8752,610.28512,1937.28125,40.6258,55.001,26.1604,51.028,0.0026432,11.2893,54.5021,47.63,0.15088,24.1358,211
1691078160,187036991,17063865,0,"""""",2025-11-30,09:56:00,16457.7869,613.54443,1936.37344,40.6272,55.001,26.16,51.028,0.00265642,11.2879,54.4975,-17.86,0.15088,24.133,45
1691078220,187036991,17063866,0,"""""",2025-11-30,09:57:00,16463.225,611.34663,1936.50986,40.6289,55.001,26.1624,51.028,0.00264912,11.2885,54.5026,-79.55,0.15088,24.137,92
1691078280,187036991,17063867,0,"""""",2025-11-30,09:58:00,16459.4685,612.64056,1936.79988,40.6241,55.001,26.1591,51.028,0.00265816,11.2901,54.4987,55.66,0.15088,24.1402,214
1691078340,187036991,17063868,0,"""""",2025-11-30,09:59:00,16462.7576,611.60456,1936.41241,40.6272,55.001,26.165,51.028,0.00265801,11.2872,54.4936,-36.43,0.15088,24.1357,12
1691078400,187036991,17063869,0,"""""",2025-11-30,10:00:00,16460.6383,611.14108,1936.42903,40.6304,55.001,26.1581,51.028,0.00264665,11.2885,54.5004,14.97,0.15088,24.1326,42
1691078460,187036991,17063870,0,"""""",2025-11-30,10:01:00,16460.9358,612.4045,1937.10254,40.6301,55.001,26.159,51.028,0.00266817,11.2887,54.4987,-56.42,0.15088,24.136,41
1691078520,187036991,17063871,0,"""""",2025-11-30,10:02:00,16455.8988,612.39734,1935.90655,40.6287,55.001,26.1615,51.028,0.0026492,11.2899,54.5041,-9.64,0.15088,24.1343,218
1691078580,187036991,17063872,0,"""""",2025-11-30,10:03:00,16460.2253,614.61261,1936.17422,40.6299,55.001,26.162,51.028,0.00266086,11.2903,54.5008,-20.96,0.15088,24.1346,117
1691078640,187036991,17063873,0,"""""",2025-11-30,10:04:00,16459.7555,613.97756,1936.22625,40.629,55.001,26.1613,51.028,0.00267566,11.2886,54.4999,-37.31,0.15088,24.1316,28
1691078700,187036991,17063874,0,"""""",2025-11-30,10:05:00,16460.3476,613.96797,1935.99862,40.6341,55.001,26.1616,51.028,0.00267097,11.2893,54.501,-26.33,0.15088,24.1375,184
1691078760,187036991,17063875,0,"""""",2025-11-30,10:06:00,16455.7779,614.29061,1936.88274,40.6313,55.001,26.1603,51.028,0.00265481,11.2905,54.4951,-18.62,0.15088,24.1354,103
1691078820,187036991,17063876,0,"""""",2025-11-30,10:07:00,16457.1348,613.30937,1936.34599,40.6263,55.001,26.1579,51.028,0.00266106,11.286,54.4961,-19.93,0.15088,24.1349,168
1691078880,187036991,17063877,0,"""""",2025-11-30,10:08:00,16459.1742,613.49333,1937.03477,40.6296,55.001,26.1585,51.028,0.00265681,11.289,54.4996,-67.79,0.15088,24.1401,65
1691078940,187036991,17063878,0,"""""",2025-11-30,10:09:00,16459.7871,614.52736,1936.27203,40.6224,55.001,26.1613,51.028,0.00264404,11.2884,54.5013,58.35,0.15088,24.1382,189
1691079000,187036991,17063879,0,"""""",2025-11-30,10:10:00,16458.1759,614.13211,1936.66193,40.6264,55.001,26.1557,51.028,0.00264736,11.2902,54.4962,73.57,0.15088,24.1341,123
1691079060,187036991,17063880,0,"""""",2025-11-30,10:11:00,16458.9843,617.26325,1935.66713,40.6263,55.001,26.1556,51.028,0.00265317,11.2886,54.4982,-7.56,0.15088,24.1328,55
1691079120,187036991,17063881,0,"""""",2025-11-30,10:12:00,16457.9882,616.21655,1936.39878,40.6313,55.001,26.1593,51.028,0.00266428,11.2896,54.5023,13.46,0.15088,24.1359,223
1691079180,187036991,17063882,0,"""""",2025-11-30,10:13:00,16463.3816,616.75951,1936.41256,40.6302,55.001,26.1558,51.028,0.00265897,11.2886,54.5049,-45.08,0.15088,24.1339,58
1691079240,187036991,17063883,0,"""""",2025-11-30,10:14:00,16460.4485,617.2021,1936.68506,40.6264,55.001,26.1629,51.028,0.0026432,11.2895,54.497,-12.03,0.15088,24.1376,121
1691079300,187036991,17063884,0,"""""",2025-11-30,10:15:00,16462.5015,616.67709,1936.39757,40.6311,55.001,26.1605,51.028,0.00265415,11.2889,54.4997,-27.71,0.15088,24.1357,164
1691079360,187036991,17063885,0,"""""",2025-11-30,10:16:00,16456.1828,616.52703,1935.41178,40.6273,55.001,26.1524,51.028,0.00266593,11.2873,54.5015,31.96,0.15088,24.1345,85
1691079420,187036991,17063886,0,"""""",2025-11-30,10:17:00,16460.8333,617.23233,1936.35245,40.6303,55.001,26.1613,51.028,0.00265054,11.2892,54.4992,-74.33,0.15088,24.1363,120
1691079480,187036991,17063887,0,"""""",2025-11-30,10:18:00,16460.666,618.42693,1936.92334,40.6259,55.001,26.161,51.028,0.00267029,11.29,54.4981,-26.01,0.15088,24.1347,133
1691079540,187036991,17063888,0,"""""",2025-11-30,10:19:00,16456.1667,617.39702,1935.84041,40.6323,55.001,26.1643,51.028,0.00265954,11.2872,54.4996,12.31,0.15088,24.1346,154
1691079600,187036991,17063889,0,"""""",2025-11-30,10:20:00,16462.8917,617.51694,1937.09534,40.6297,55.001,26.153,51.028,0.00265639,11.2891,54.4974,-10.46,0.15088,24.1336,233
1691079660,187036991,17063890,0,"""""",2025-11-30,10:21:00,16462.8989,619.89392,1937.11622,40.6259,55.001,26.1539,51.028,0.00266777,11.2894,54.5034,75.92,0.15088,24.1351,61
1691079720,187036991,17063891,0,"""""",2025-11-30,10:22:00,16460.2197,618.17972,1936.94683,40.6285,55.001,26.1562,51.028,0.00266209,11.2904,54.4995,-70.36,0.15088,24.1347,226
1691079780,187036991,17063892,0,"""""",2025-11-30,10:23:00,16461.1257,619.34071,1936.47283,40.6285,55.001,26.1604,51.028,0.00267808,11.289,54.4977,64.79,0.15088,24.1344,135
1691079840,187036991,17063893,0,"""""",2025-11-30,10:24:00,16461.4768,618.96001,1936.35506,40.6288,55.001,26.157,51.028,0.00265414,11.2892,54.4996,27.81,0.15088,24.135,197
1691079900,187036991,17063894,0,"""""",2025-11-30,10:25:00,16461.5911,618.21906,1937.05281,40.6287,55.001,26.1604,51.028,0.00266198,11.2893,54.5074,73.64,0.15088,24.1348,29
1691079960,187036991,17063895,0,"""""",2025-11-30,10:26:00,16456.2808,618.78056,1936.12842,40.6268,55.001,26.1595,51.028,0.00267293,11.2895,54.5002,-74.05,0.15088,24.1371,29
1691080020,187036991,17063896,0,"""""",2025-11-30,10:27:00,16462.041,620.16943,1935.86327,40.6306,55.001,26.1586,51.028,0.00264721,11.2889,54.4998,63.0,0.15088,24.1356,131
1691080080,187036991,17063897,0,"""""",2025-11-30,10:28:00,16459.8732,620.06666,1936.17175,40.6277,55.001,26.1579,51.028,0.00265812,11.2898,54.501,31.27,0.15088,24.136,200
1691080140,187036991,17063898,0,"""""",2025-11-30,10:29:00,16460.5679,620.36467,1935.82288,40.6225,55.001,26.16,51.028,0.00267981,11.2875,54.501,-78.64,0.15088,24.1329,162
1691080200,187036991,17063899,0,"""""",2025-11-30,10:30:00,16457.5966,619.58485,1937.10757,40.6255,55.001,26.1596,51.028,0.00265497,11.2892,54.5001,17.24,0.15088,24.1333,137
1691080260,187036991,17063900,0,"""""",2025-11-30,10:31:00,16457.2534,621.43329,1936.44033,40.6264,55.001,26.1623,51.028,0.00266853,11.2886,54.5004,-15.43,0.15088,24.1354,234
1691080320,187036991,17063901,0,"""""",2025-11-30,10:32:00,16457.0334,621.74579,1936.22258,40.6282,55.001,26.1585,51.028,0.00266231,11.2891,54.5011,-35.32,0.15088,24.1374,95
1691080380,187036991,17063902,0,"""""",2025-11-30,10:33:00,16459.0671,622.57311,1936.4782,40.6302,55.001,26.1563,51.028,0.00266304,11.2878,54.5019,74.56,0.15088,24.1358,189
1691080440,187036991,17063903,0,"""""",2025-11-30,10:34:00,16460.8664,622.18473,1936.4781,40.6217,55.001,26.1661,51.028,0.00265898,11.2884,54.4957,56.59,0.15088,24.1333,18
1691080500,187036991,17063904,0,"""""",2025-11-30,10:35:00,16456.7494,622.4728,1935.99677,40.6292,55.001,26.1611,51.028,0.00266973,11.2889,54.4989,-68.42,0.15088,24.1333,185
1691080560,187036991,17063905,0,"""""",2025-11-30,10:36:00,16462.1482,623.03208,1935.96818,40.6236,55.001,26.1601,51.028,0.00265772,11.2863,54.5004,-36.67,0.15088,24.1312,104
1691080620,187036991,17063906,0,"""""",2025-11-30,10:37:00,16461.4209,622.81995,1936.56037,40.6326,55.001,26.1665,51.028,0.00266449,11.2879,54.4991,75.78,0.15088,24.1349,202
1691080680,187036991,17063907,0,"""""",2025-11-30,10:38:00,16459.2237,622.97379,1936.24124,40.6281,55.001,26.1606,51.028,0.00266119,11.2877,54.4987,-21.31,0.15088,24.1316,21
1691080740,187036991,17063908,0,"""""",2025-11-30,10:39:00,16458.9979,622.90876,1937.00686,40.63,55.001,26.1563,51.028,0.00267091,11.2895,54.4984,70.3,0.15088,24.1349,245
1691080800,187036991,17063909,0,"""""",2025-11-30,10:40:00,16458.89,624.76398,1936.60529,40.6265,55.001,26.1617,51.028,0.0026558,11.2897,54.5004,68.2,0.15088,24.1342,65
1691080860,187036991,17063910,0,"""""",2025-11-30,10:41:00,16457.7876,624.0694,1936.15173,40.628,55.001,26.1599,51.028,0.00268875,11.29,54.5048,75.99,0.15088,24.1388,61
1691080920,187036991,17063911,0,"""""",2025-11-30,10:42:00,16462.4368,625.36826,1936.70051,40.6305,55.001,26.1592,51.028,0.00265276,11.2891,54.499,68.57,0.15088,24.1355,248
1691080980,187036991,17063912,0,"""""",2025-11-30,10:43:00,16457.0398,622.63595,1936.29859,40.6275,55.001,26.1571,51.028,0.00265598,11.2889,54.5026,25.65,0.15088,24.1323,134
1691081040,187036991,17063913,0,"""""",2025-11-30,10:44:00,16462.3185,625.64373,1935.89694,40.6326,55.001,26.1681,51.028,0.00265359,11.2888,54.5019,62.67,0.15088,24.1337,48
1691081100,187036991,17063914,0,"""""",2025-11-30,10:45:00,16459.6614,625.94571,1936.65936,40.6298,55.001,26.1612,51.028,0.00266883,11.2881,54.4949,-75.24,0.15088,24.137,187
1691081160,187036991,17063915,0,"""""",2025-11-30,10:46:00,16464.508,625.46347,1936.34056,40.6286,55.001,26.1577,51.028,0.00264311,11.2895,54.5037,33.44,0.15088,24.1319,23
1691081220,187036991,17063916,0,"""""",2025-11-30,10:47:00,16458.7908,626.54395,1936.69842,40.6294,55.001,26.1591,51.028,0.0026668,11.2892,54.5073,-42.55,0.15088,24.1318,110
1691081280,187036991,17063917,0,"""""",2025-11-30,10:48:00,16464.0383,626.93274,1936.22299,40.6238,55.001,26.1596,51.028,0.00266556,11.2877,54.5005,48.94,0.15088,24.1331,94
1691081340,187036991,17063918,0,"""""",2025-11-30,10:49:00,16459.7006,628.01059,1936.16711,40.6262,55.001,26.159,51.028,0.0026738,11.2898,54.5005,9.69,0.15088,24.1337,109
1691081400,187036991,17063919,0,"""""",2025-11-30,10:50:00,16459.0997,626.64715,1936.20227,40.6269,55.001,26.1616,51.028,0.00266521,11.2917,54.4987,40.86,0.15088,24.1329,139
1691081460,187036991,17063920,0,"""""",2025-11-30,10:51:00,16463.1541,626.66203,1936.70305,40.635,55.001,26.1543,51.028,0.00265422,11.2879,54.4967,-31.08,0.15088,24.1354,17
1691081520,187036991,17063921,0,"""""",2025-11-30,10:52:00,16458.004,628.8253,1936.29467,40.6314,55.001,26.1603,51.028,0.00266421,11.2887,54.4933,-14.85,0.15088,24.1394,199
1691081580,187036991,17063922,0,"""""",2025-11-30,10:53:00,16458.3899,627.63992,1936.35182,40.6275,55.001,26.1627,51.028,0.00264441,11.2902,54.4968,68.22,0.15088,24.1385,249
1691081640,187036991,17063923,0,"""""",2025-11-30,10:54:00,16457.8424,629.59949,1936.89059,40.6289,55.001,26.1615,51.028,0.00266096,11.2881,54.4976,45.61,0.15088,24.1339,98
1691081700,187036991,17063924,0,"""""",2025-11-30,10:55:00,16460.4252,626.69927,1936.56189,40.6298,55.001,26.1612,51.028,0.00265318,11.29,54.5029,25.25,0.15088,24.1339,160
1691081760,187036991,17063925,0,"""""",2025-11-30,10:56:00,16462.7311,628.19316,1936.88975,40.6315,55.001,26.1573,51.028,0.00265494,11.2894,54.4989,-20.47,0.15088,24.136,170
1691081820,187036991,17063926,0,"""""",2025-11-30,10:57:00,16461.2726,629.81776,1936.52516,40.6307,55.001,26.157,51.028,0.00267167,11.2883,54.4909,-23.79,0.15088,24.1326,65
1691081880,187036991,17063927,0,"""""",2025-11-30,10:58:00,16460.3253,628.9287,1936.87374,40.6286,55.001,26.1594,51.028,0.00265028,11.2878,54.4973,-12.23,0.15088,24.1347,69
1691081940,187036991,17063928,0,"""""",2025-11-30,10:59:00,16461.0017,630.74367,1936.70644,40.6245,55.001,26.1609,51.028,0.00265108,11.2878,54.4933,72.97,0.15088,24.134,104
1691082000,187036991,17063929,0,"""""",2025-11-30,11:00:00,16463.0339,630.55859,1936.49614,40.6283,55.001,26.1549,51.028,0.00266368,11.2881,54.4964,-47.39,0.15088,24.1355,78
1691082060,187036991,17063930,0,"""""",2025-11-30,11:01:00,16454.604,630.54849,1936.12817,40.6262,55.001,26.1603,51.028,0.00265017,11.2887,54.501,43.61,0.15088,24.1377,181
1691082120,187036991,17063931,0,"""""",2025-11-30,11:02:00,16463.7419,630.33655,1936.42079,40.6255,55.001,26.1583,51.028,0.00265895,11.289,54.5043,67.41,0.15088,24.1385,235
1691082180,187036991,17063932,0,"""""",2025-11-30,11:03:00,16464.1441,630.81451,1937.11647,40.6302,55.001,26.1592,51.028,0.00265886,11.2882,54.4985,-50.51,0.15088,24.1351,183
1691082240,187036991,17063933,0,"""""",2025-11-30,11:04:00,16455.3021,629.16518,1935.96541,40.6282,55.001,26.1609,51.028,0.00266145,11.2903,54.4983,-15.29,0.15088,24.1356,204
1691082300,187036991,17063934,0,"""""",2025-11-30,11:05:00,16452.8339,630.9382,1936.62447,40.6247,55.001,26.1643,51.028,0.00266121,11.2888,54.5026,-33.49,0.15088,24.132,237
1691082360,187036991,17063935,0,"""""",2025-11-30,11:06:00,16454.8831,631.77695,1936.95427,40.6279,55.001,26.1643,51.028,0.00266534,11.2889,54.5007,55.6,0.15088,24.138,54
1691082420,187036991,17063936,0,"""""",2025-11-30,11:07:00,16460.4033,631.97862,1936.40915,40.6255,55.001,26.163,51.028,0.00264334,11.2883,54.4946,-46.17,0.15088,24.1327,41
1691082480,187036991,17063937,0,"""""",2025-11-30,11:08:00,16452.9904,630.74318,1936.7263,40.6289,55.001,26.1635,51.028,0.00267794,11.2902,54.5056,-33.48,0.15088,24.1359,89
1691082540,187036991,17063938,0,"""""",2025-11-30,11:09:00,16457.4522,631.54906,1936.53316,40.6281,55.001,26.1656,51.028,0.00267208,11.2903,54.497,9.9,0.15088,24.131,40
1691082600,187036991,17063939,0,"""""",2025-11-30,11:10:00,16466.361,631.77386,1935.88468,40.6266,55.001,26.1621,51.028,0.0026615,11.2901,54.497,70.25,0.15088,24.1371,188
1691082660,187036991,17063940,0,"""""",2025-11-30,11:11:00,16462.2334,631.61787,1937.35004,40.6279,55.001,26.1575,51.028,0.00266791,11.2881,54.4984,-64.56,0.15088,24.1365,149
1691082720,187036991,17063941,0,"""""",2025-11-30,11:12:00,16456.9318,632.94023,1936.49191,40.6264,55.001,26.1593,51.028,0.00265505,11.2902,54.5023,-12.84,0.15088,24.1367,191
1691082780,187036991,17063942,0,"""""",2025-11-30,11:13:00,16451.7747,634.17379,1936.60711,40.6287,55.001,26.1619,51.028,0.00266613,11.2894,54.4966,22.18,0.15088,24.1349,104
1691082840,187036991,17063943,0,"""""",2025-11-30,11:14:00,16460.3706,633.77387,1936.39797,40.6276,55.001,26.1577,51.028,0.00265483,11.2907,54.5055,70.83,0.15088,24.1381,94
1691082900,187036991,17063944,0,"""""",2025-11-30,11:15:00,16460.893,634.02072,1936.52328,40.6275,55.001,26.1565,51.028,0.00264945,11.2886,54.4993,31.85,0.15088,24.1374,220
1691082960,187036991,17063945,0,"""""",2025-11-30,11:16:00,16459.5321,635.32485,1936.45103,40.6256,55.001,26.1577,51.028,0.0026694,11.2886,54.4986,-73.24,0.15088,24.1355,207
1691083020,187036991,17063946,0,"""""",2025-11-30,11:17:00,16465.2678,633.95723,1936.46749,40.6295,55.001,26.1585,51.028,0.00265371,11.2902,54.5021,-61.9,0.15088,24.1358,142
1691083080,187036991,17063947,0,"""""",2025-11-30,11:18:00,16458.9586,634.45152,1936.07014,40.6295,55.001,26.161,51.028,0.00265437,11.2903,54.4999,-21.38,0.15088,24.1373,61
1691083140,187036991,17063948,0,"""""",2025-11-30,11:19:00,16462.2494,636.27342,1936.24443,40.6279,55.001,26.1603,51.028,0.00266739,11.2887,54.502,-63.14,0.15088,24.1317,72
1691083200,187036991,17063949,0,"""""",2025-11-30,11:20:00,16460.2932,636.13787,1937.09032,40.6314,55.001,26.1575,51.028,0.00265628,11.2871,54.5008,-22.12,0.15088,24.1327,32
1691083260,187036991,17063950,0,"""""",2025-11-30,11:21:00,16455.9175,637.66496,1935.95274,40.6262,55.001,26.1607,51.028,0.00267939,11.29,54.4985,11.26,0.15088,24.1366,193
1691083320,187036991,17063951,0,"""""",2025-11-30,11:22:00,16460.4953,636.61362,1936.06597,40.6236,55.001,26.159,51.028,0.00265604,11.2889,54.4991,0.24,0.15088,24.1343,199
1691083380,187036991,17063952,0,"""""",2025-11-30,11:23:00,16458.8145,637.55452,1936.43288,40.6254,55.001,26.1612,51.028,0.00265479,11.2904,54.4989,74.17,0.15088,24.1369,247
1691083440,187036991,17063953,0,"""""",2025-11-30,11:24:00,16459.6929,637.07787,1936.16423,40.6291,55.001,26.1602,51.028,0.00265296,11.2906,54.5011,-15.97,0.15088,24.1351,128
1691083500,187036991,17063954,0,"""""",2025-11-30,11:25:00,16458.4603,636.72226,1936.90098,40.6307,55.001,26.1607,51.028,0.00266214,11.2883,54.4996,-20.19,0.15088,24.1344,95
1691083560,187036991,17063955,0,"""""",2025-11-30,11:26:00,16460.6647,637.08897,1935.9231,40.6313,55.001,26.1542,51.028,0.00265264,11.2889,54.4985,-13.07,0.15088,24.1361,177
1691083620,187036991,17063956,0,"""""",2025-11-30,11:27:00,16457.3254,637.55796,1935.99025,40.6231,55.001,26.1626,51.028,0.00264912,11.2882,54.5017,-30.24,0.15088,24.1351,128
1691083680,187036991,17063957,0,"""""",2025-11-30,11:28:00,16460.9479,638.64826,1935.83079,40.6276,55.001,26.1539,51.028,0.00265968,11.2883,54.4998,79.12,0.15088,24.1394,143
1691083740,187036991,17063958,0,"""""",2025-11-30,11:29:00,16459.3385,638.37695,1936.10499,40.6255,55.001,26.1603,51.028,0.0026656,11.2888,54.4981,25.28,0.15088,24.1326,112
1691083800,187036991,17063959,0,"""""",2025-11-30,11:30:00,16456.2308,638.0207,1936.9303,40.6269,55.001,26.1595,51.028,0.0026451,11.289,54.4974,-32.33,0.15088,24.1343,32
1691083860,187036991,17063960,0,"""""",2025-11-30,11:31:00,16457.673,638.83686,1936.10683,40.6347,55.001,26.1604,51.028,0.00265937,11.2885,54.4979,-25.5,0.15088,24.1402,184
1691083920,187036991,17063961,0,"""""",2025-11-30,11:32:00,16458.078,638.79614,1936.69705,40.6264,55.001,26.1618,51.028,0.0026748,11.2881,54.4969,-55.92,0.15088,24.1359,107
1691083980,187036991,17063962,0,"""""",2025-11-30,11:33:00,16465.3981,639.70464,1937.0905,40.6307,55.001,26.1591,51.028,0.00266488,11.2875,54.494,38.96,0.15088,24.1356,170
1691084040,187036991,17063963,0,"""""",2025-11-30,11:34:00,16465.7095,639.88493,1936.55742,40.6269,55.001,26.1634,51.028,0.00266626,11.2899,54.5035,-75.97,0.15088,24.1364,20
1691084100,187036991,17063964,0,"""""",2025-11-30,11:35:00,16460.7015,640.24048,1936.62849,40.6284,55.001,26.1639,51.028,0.0026572,11.2887,54.5003,15.29,0.15088,24.1358,98
